id,name,description,detail,summary,category,price,brand,promotion,created_at,updated_at
163,Máy lạnh Daikin 2.0HP 2023 (FTF50XV1V/RF50XV1V),"Mua Máy lạnh Daikin 2.0HP 2023 (FTF50XV1V/RF50XV1V) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 20 - 30m2
- Công suất làm lạnh: 2.0 HP - 17.100 BTU
- Công nghệ tiết kiệm điện: Inverter
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Daikin","Mua Máy lạnh Daikin 2.0HP 2023 (FTF50XV1V/RF50XV1V) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,16490000,Daikin,2,2026-03-28 23:18:38,2026-03-28 23:18:38
164,Máy lạnh Panasonic 1.5HP 2025 (CU/CS-N12AKH-8),"Mua máy lạnh Panasonic 1.5HP 2025 (CU/CS-N12AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 15 - 20m2
- Công suất làm lạnh: 1.5HP - 11.700 BTU
- Khả năng lọc không khí: Nanoe-G lọc bụi mịn PM 2.5
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Panasonic","Mua máy lạnh Panasonic 1.5HP 2025 (CU/CS-N12AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Khác,11190000,Panasonic,99,2026-03-28 23:18:38,2026-03-28 23:18:38
165,Máy lạnh Panasonic 1.5HP 2023 (CU/CS-N12ZKH-8),"Mua máy lạnh Panasonic 1.5HP 2023 (CU/CS-N12ZKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 15 - 20m2
- Công suất làm lạnh: 1.5HP - 11.700 BTU
- Khả năng lọc không khí: Nanoe-G lọc bụi mịn PM 2.5
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Panasonic","Mua máy lạnh Panasonic 1.5HP 2023 (CU/CS-N12ZKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Khác,11290000,Panasonic,99,2026-03-28 23:18:38,2026-03-28 23:18:38
166,Máy lạnh Panasonic 1.0HP 2025 (CU/CS-N9AKH-8),"Mua máy lạnh Panasonic 1.0HP 2025 (CU/CS-N9AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Dưới 15m2
- Công suất làm lạnh: 1HP - 9.040 BTU
- Khả năng lọc không khí: Nanoe-G lọc bụi mịn PM 2.5
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Panasonic","Mua máy lạnh Panasonic 1.0HP 2025 (CU/CS-N9AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Khác,8290000,Panasonic,99,2026-03-28 23:18:38,2026-03-28 23:18:38
167,Máy lạnh Panasonic 1.5HP 2026 (CU/CS-RU12CKH-8D),"Mua máy lạnh Panasonic 1.5HP 2026 (CU/CS-RU12CKH-8D) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 15 - 20m2
- Công suất làm lạnh: 1.5HP - 12.000 BTU
- Công nghệ tiết kiệm điện: InverterChế độ Eco tích hợp A.I
- Công suất tiêu thụ điện: 1.05 kW/h
- Khả năng lọc không khí: Nanoe-G lọc bụi mịn PM 2.5Nanoe-X diệt khuẩn, khử mùi, duy trì độ ẩm
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Panasonic","Mua máy lạnh Panasonic 1.5HP 2026 (CU/CS-RU12CKH-8D) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Khác,13790000,Panasonic,2,2026-03-28 23:18:38,2026-03-28 23:18:38
168,Máy lạnh Panasonic Inverter 1.5HP 2025 (CU/CS-U12BKH-8),"Mua ngay máy lạnh Panasonic Inverter 1.5HP 2025 (CU/CS-U12BKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 15 - 20m2
- Công suất làm lạnh: 1.5 HP - 11.900 BTU
- Công nghệ tiết kiệm điện: InverterECO tích hợp A.I
- Công suất tiêu thụ điện: 0.95 kWh
- Khả năng lọc không khí: Công nghệ lọc không khí Nanoe X thế hệ 2 Nanoe-G lọc bụi mịn PM2.5
- Công nghệ làm lạnh nhanh: iAuto-X
- Hãng sản xuất: Panasonic","Mua ngay máy lạnh Panasonic Inverter 1.5HP 2025 (CU/CS-U12BKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,14890000,Panasonic,2,2026-03-28 23:18:38,2026-03-28 23:18:38
169,Máy lạnh Panasonic Inverter 1.5HP 2023 (CU/CS-XU12BKH-8),"Mua ngay máy lạnh Panasonic Inverter 1.5HP 2023 (CU/CS-XU12BKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 15 - 20m2
- Công suất làm lạnh: 1.5 HP - 11.900 BTU
- Công nghệ tiết kiệm điện: InverterECO tích hợp A.I
- Công suất tiêu thụ điện: 0.95 kWh
- Khả năng lọc không khí: Công nghệ lọc không khí Nanoe X thế hệ 3 Nanoe-G lọc bụi mịn PM2.5
- Công nghệ làm lạnh nhanh: iAuto-X
- Hãng sản xuất: Panasonic","Mua ngay máy lạnh Panasonic Inverter 1.5HP 2023 (CU/CS-XU12BKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,16390000,Panasonic,2,2026-03-28 23:18:38,2026-03-28 23:18:38
170,Máy lạnh Panasonic Inverter 1.5HP 2023 (CU/CS-XU12ZKH-8),"Mua ngay máy lạnh Panasonic Inverter 1.5HP 2023 (CU/CS-XU12ZKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 15 - 20m2
- Công suất làm lạnh: 1.5 HP - 11.900 BTU
- Công nghệ tiết kiệm điện: InverterECO tích hợp A.I
- Công suất tiêu thụ điện: 0.95 kWh
- Khả năng lọc không khí: Công nghệ lọc không khí Nanoe™ X thế hệ 3 Nanoe-G lọc bụi mịn PM2.5
- Công nghệ làm lạnh nhanh: iAuto-X
- Hãng sản xuất: Panasonic","Mua ngay máy lạnh Panasonic Inverter 1.5HP 2023 (CU/CS-XU12ZKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,15890000,Panasonic,2,2026-03-28 23:18:38,2026-03-28 23:18:38
171,Máy lạnh Panasonic 1.0HP 2026 (CU/CS-RU9CKH-8D),"Mua máy lạnh Panasonic 1.0HP 2026 (CU/CS-RU9CKH-8D) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Dưới 15m2
- Công suất làm lạnh: 1HP - 9.040 BTU
- Công nghệ tiết kiệm điện: InverterChế độ Eco tích hợp A.I
- Công suất tiêu thụ điện: 0.68 kW/h
- Khả năng lọc không khí: Nanoe-G lọc bụi mịn PM 2.5Nanoe-X diệt khuẩn, khử mùi, duy trì độ ẩm
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Panasonic","Mua máy lạnh Panasonic 1.0HP 2026 (CU/CS-RU9CKH-8D) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Khác,11390000,Panasonic,2,2026-03-28 23:18:38,2026-03-28 23:18:38
172,Máy lạnh Panasonic Inverter 1.0HP 2025 (CU/CS-U9BKH-8),"Mua ngay máy lạnh Panasonic Inverter 1.0HP 2025 (CU/CS-U9BKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Dưới 15m2
- Công suất làm lạnh: 1 HP - 9.550 BTU
- Công nghệ tiết kiệm điện: InverterECO tích hợp A.I
- Công suất tiêu thụ điện: 0.7 kWh
- Khả năng lọc không khí: Công nghệ lọc không khí Nanoe X thế hệ 2 Nanoe-G lọc bụi mịn PM2.5
- Công nghệ làm lạnh nhanh: iAuto-X
- Hãng sản xuất: Panasonic","Mua ngay máy lạnh Panasonic Inverter 1.0HP 2025 (CU/CS-U9BKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,12290000,Panasonic,2,2026-03-28 23:18:38,2026-03-28 23:18:38
173,Máy lạnh Panasonic 1.0HP inverter 2023 (CU/CS-U9ZKH-8),"Mua máy lạnh Panasonic 1.0HP inverter 2023 (CU/CS-U9ZKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Dưới 15m2
- Công suất làm lạnh: 1.0HP - 8.700 BTU
- Công nghệ tiết kiệm điện: InverterChế độ Eco với công nghệ A.I
- Công suất tiêu thụ điện: 0.65 kW
- Khả năng lọc không khí: Công nghệ nanoe X diệt khuẩn, khử mùi, duy trì độ ẩmNanoe-G lọc bụi mịn PM 2.5
- Hãng sản xuất: Panasonic","Mua máy lạnh Panasonic 1.0HP inverter 2023 (CU/CS-U9ZKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Khác,12390000,Panasonic,2,2026-03-28 23:18:38,2026-03-28 23:18:38
174,Máy lạnh Panasonic Inverter 1.0HP 2023 (CU/CS-XU9BKH-8),"Mua ngay máy lạnh Panasonic Inverter 1.0HP 2023 (CU/CS-XU9BKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Dưới 15m2
- Công suất làm lạnh: 1 HP - 9.550 BTU
- Công nghệ tiết kiệm điện: InverterECO tích hợp A.I
- Công suất tiêu thụ điện: 0.7 kWh
- Khả năng lọc không khí: Công nghệ lọc không khí Nanoe™ X thế hệ 3 Nanoe-G lọc bụi mịn PM2.5
- Công nghệ làm lạnh nhanh: iAuto-X
- Hãng sản xuất: Panasonic","Mua ngay máy lạnh Panasonic Inverter 1.0HP 2023 (CU/CS-XU9BKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,13290000,Panasonic,2,2026-03-28 23:18:38,2026-03-28 23:18:38
175,Máy lạnh Panasonic 1.0HP 2 chiều inverter 2024 (CU/CS-YZ9AKH-8),"Mua máy lạnh Panasonic 1.0HP 2 chiều inverter 2024 (CU/CS-YZ9AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.","- Loại máy: 2 chiều (có sưởi ấm)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Dưới 15m2
- Công suất làm lạnh: 1 HP - 9.040 BTUCông suất sưởi ấm: 10.700 BTU
- Công nghệ tiết kiệm điện: InverterChế độ Eco tích hợp A.I
- Công suất tiêu thụ điện: 0.7 kWh
- Khả năng lọc không khí: Nanoe-G lọc bụi mịn PM2.5
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Panasonic","Mua máy lạnh Panasonic 1.0HP 2 chiều inverter 2024 (CU/CS-YZ9AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Khác,12290000,Panasonic,99,2026-03-28 23:18:38,2026-03-28 23:18:38
176,Máy lạnh Panasonic Inverter 2.5HP 2023 (CU/CS-XU24BKH-8),"Mua ngay máy lạnh Panasonic Inverter 2.5HP 2023 (CU/CS-XU24BKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 30 - 40m2
- Công suất làm lạnh: 2.5 HP - 20.800 BTU
- Công nghệ tiết kiệm điện: InverterECO tích hợp A.I
- Công suất tiêu thụ điện: 1.6 kWh
- Khả năng lọc không khí: Công nghệ lọc không khí Nanoe X thế hệ 3 Nanoe-G lọc bụi mịn PM2.5
- Công nghệ làm lạnh nhanh: iAuto-X
- Hãng sản xuất: Panasonic","Mua ngay máy lạnh Panasonic Inverter 2.5HP 2023 (CU/CS-XU24BKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,36990000,Panasonic,2,2026-03-28 23:18:38,2026-03-28 23:18:38
177,Máy lạnh Panasonic Inverter 2.0HP 2023 (CU/CS-XU18BKH-8),"Mua ngay máy lạnh Panasonic Inverter 2.0HP 2023 (CU/CS-XU18BKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 20 - 30m2
- Công suất làm lạnh: 2 HP - 18.100 BTU
- Công nghệ tiết kiệm điện: InverterECO tích hợp A.I
- Công suất tiêu thụ điện: 1.32 kWh
- Khả năng lọc không khí: Công nghệ lọc không khí Nanoe X thế hệ 3 Nanoe-G lọc bụi mịn PM2.5
- Công nghệ làm lạnh nhanh: iAuto-X
- Hãng sản xuất: Panasonic","Mua ngay máy lạnh Panasonic Inverter 2.0HP 2023 (CU/CS-XU18BKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,26590000,Panasonic,2,2026-03-28 23:18:38,2026-03-28 23:18:38
178,Máy tính bảng Lenovo Idea Tab Pro Wifi 8GB 256GB ZAE40190VN - Cũ xước cấn,"Máy tính bảng Lenovo Idea Tab Pro 8GB 256GB cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Công nghệ màn hình: LCD
- Camera sau: 13MP
- Camera trước: 8MP
- Chipset: MediaTek Dimensity 8300
- Dung lượng RAM: 8 GB
- Bộ nhớ trong: 256 GB
- Pin: 10200mAh
- Hệ điều hành: Android 14
- Tính năng màn hình: Kích thước màn hình 12.7 inchĐộ phân giải 2944 x 1840 pixelTần số quét 144Hz273 PPI400 nitsMàn hình Paper-like-anti-glare-matte
- Loại CPU: 8C, 1x A715 @3.35 GHz + 3x A715@3.2 GHz + 4x A510@2.2 GHz
- Tương thích: Lenovo Tab Pen PlusLenovo Idea Tab Pro keyboard PackLenovo Idea Tab Pro Folio Case","Máy tính bảng Lenovo Idea Tab Pro 8GB 256GB cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,6390000,Lenovo,2,2026-03-28 23:18:38,2026-03-28 23:18:38
179,Ống kính Canon RF 50mm f/1.8 STM - Cũ trầy xước,"Ống kính Canon RF 50mm f/1.8 STM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Hãng sản xuất: Canon
- Loại ống kính: Ngàm Canon RFFull-Frame
- Khẩu độ: f/1.8 - f/22
- Cấu trúc quang học: 6 nguyên tố trong 5 nhóm 7 lá khẩu
- Tiêu cự: 50mm","Ống kính Canon RF 50mm f/1.8 STM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,3800000,Canon,2,2026-03-28 23:18:38,2026-03-28 23:18:38
180,Ống kính Canon RF 50mm f/1.8 STM VN Full Box - Chưa kích hoạt,"Ống kính Canon RF 50mm f/1.8 STM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Hãng sản xuất: Canon
- Loại ống kính: Ngàm Canon RFFull-Frame
- Khẩu độ: f/1.8 - f/22
- Cấu trúc quang học: 6 nguyên tố trong 5 nhóm 7 lá khẩu
- Tiêu cự: 50mm","Ống kính Canon RF 50mm f/1.8 STM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,5900000,Canon,2,2026-03-28 23:18:38,2026-03-28 23:18:38
181,Ống kính Canon RF 50mm f/1.8 STM VN Full Box - Đã kích hoạt,"Ống kính Canon RF 50mm f/1.8 STM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Hãng sản xuất: Canon
- Loại ống kính: Ngàm Canon RFFull-Frame
- Khẩu độ: f/1.8 - f/22
- Cấu trúc quang học: 6 nguyên tố trong 5 nhóm 7 lá khẩu
- Tiêu cự: 50mm","Ống kính Canon RF 50mm f/1.8 STM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,4650000,Canon,2,2026-03-28 23:18:38,2026-03-28 23:18:38
182,Ống kính Canon RF 50mm f/1.8 STM - Cũ xước cấn,"Ống kính Canon RF 50mm f/1.8 STM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Hãng sản xuất: Canon
- Loại ống kính: Ngàm Canon RFFull-Frame
- Khẩu độ: f/1.8 - f/22
- Cấu trúc quang học: 6 nguyên tố trong 5 nhóm 7 lá khẩu
- Tiêu cự: 50mm","Ống kính Canon RF 50mm f/1.8 STM cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,3000000,Canon,2,2026-03-28 23:18:38,2026-03-28 23:18:38
183,Ốp lưng iPhone 16 Pro Max Pitaka Edge Happiness Rides In,"Mua Ốp lưng iPhone 16 Pro Max Pitaka Edge Happiness Rides In chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.","- Dòng sản phẩm: iPhone 16 Pro Max
- Phân loại ốp: Chống sốc
- Tính năng: Hỗ trợ sạc MagSafe, Hỗ trợ sạc không dây, Chống sốc, va đập, Chống trầy xước
- Hãng sản xuất: PITAKA","Mua Ốp lưng iPhone 16 Pro Max Pitaka Edge Happiness Rides In chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Điện thoại,2375000,PITAKA,0,2026-03-28 23:18:38,2026-03-28 23:18:38
184,Ốp lưng Samsung Galaxy A17 5G Araree Flexield Clear,"Mua ngay Ốp lưng Samsung Galaxy A17 5G Araree Flexield Clear - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Dòng sản phẩm: Galaxy A17
- Phân loại ốp: Chống sốc, Ốp trong
- Tính năng: Chống sốc, va đập, Chống trầy xước
- Dùng được cho: Samsung Galaxy A17
- Hãng sản xuất: Araree","Mua ngay Ốp lưng Samsung Galaxy A17 5G Araree Flexield Clear - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Điện thoại,288000,Araree,0,2026-03-28 23:18:38,2026-03-28 23:18:38
185,Ốp lưng Samsung Galaxy A17 5G Araree Typo Skin,"Mua ngay Ốp lưng Samsung Galaxy A17 5G Araree Typo Skin - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Dòng sản phẩm: Galaxy A17
- Phân loại ốp: Chống sốc
- Tính năng: Chống sốc, va đập, Chống trầy xước
- Dùng được cho: Samsung Galaxy A17
- Hãng sản xuất: Araree","Mua ngay Ốp lưng Samsung Galaxy A17 5G Araree Typo Skin - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Điện thoại,495000,Araree,0,2026-03-28 23:18:38,2026-03-28 23:18:38
186,Realme 15T 5G 8GB 256G - Cũ đẹp,"Mua Realme 15T 5G 12GB 256G cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Kích thước màn hình: 6.57 inches
- Công nghệ màn hình: AMOLED
- Camera sau: Camera AI 50MP, f/1.8
- Camera trước: Camera AI 50MP, f/2.4
- Chipset: Dimensity 6400 Max 5G
- Dung lượng RAM: 8 GB
- Bộ nhớ trong: 256 GB
- Pin: 7000mAh
- Thẻ SIM: 2 Nano-SIM
- Hệ điều hành: realme UI 6.0 (Android 15)
- Độ phân giải màn hình: 1080 x 2372 pixels (FullHD+)
- Tính năng màn hình: Độ Sáng: 1400nit (HBM), 4000nit (Độ Sáng Tối Đa)Tần số quét 120HzTỷ Lệ Tương Phản: 5.000.000:11,07 Tỷ Màu
- Loại CPU: Tiến Trình 6nm, 8 nhân, Lên đến 2.5Ghz","Mua Realme 15T 5G 12GB 256G cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,6190000,Realme,2,2026-03-28 23:18:38,2026-03-28 23:18:38
